"X60mins","X240mins","X480mins","X720mins","X1440mins","X2160mins","X3600mins"
"AT1G02470",1.446,1.209,1.758,2.194,4.594,7.896,19.22
"AT2G21370",22.466,17.401,14.02,11.89,9.152,5.806,3.923
"AT1G06230",21.325,24.166,23.515,24.335,33.205,33.142,38.409
"AT4G26320",25.901,23.069,22.109,18.872,13.514,13.053,7.841
"AT1G77440",36.031,34.395,30.87,28.695,23.313,20.741,19.953
"AT1G10865",12.173,12.113,13.72,15.78,18,20.328,30.537
"AT2G41100",13.61,12.307,15.293,16.011,12.314,12.188,30.311
"AT1G12910",24.21,33.118,37.534,37.495,37.163,41.194,44.609
"AT5G20090",46.755,46.272,50.608,47.858,36.595,37.651,34.227
"AT4G28030",38.982,46.04,53.16,54.728,56.41,56.45,48.352
"AT1G68300",37.922,42.996,52.433,49.847,45.486,52.582,56.715
"AT5G60640",60.88,70.098,68.765,65.115,56.054,55.886,54.361
"AT2G31670",39.261,36.977,36.384,32.586,29.502,28.848,20.214
"AT3G07570",35.066,40.996,41.774,42.63,45.674,47.329,55.951
"AT2G18690",3.955,3.238,3.527,3.972,4.425,6.534,21.183
"AT1G79790",25.592,27.867,25.767,22.99,15.127,12.908,13.338
"AT2G18750",31.593,38.957,40.703,40.38,45.54,46.184,52.015
"AT1G44100",25.751,16.165,14.131,10.473,7.848,7.139,9.732
"AT3G05150",33.016,33.379,32.739,32.489,22.201,22.817,18.27
"AT3G54920",39.776,49.48,53.792,56.983,55.963,54.707,44.532
"AT1G77350",27.124,26.618,24.833,21.327,13.898,13.972,12.365
"AT3G59370",25.791,21.971,22.379,27.251,16.377,16.508,8.598
"AT4G11600",67.143,49.861,57.828,49.36,56.24,52.939,49.352
"AT1G48490",13.571,16.307,17.699,18.294,22.765,25.836,32.343
"AT1G05270",22.725,25.343,29.152,30.379,37.912,38.119,38.138
"AT5G06700",53.156,50.852,53.532,57.705,68.575,64.422,59.828
"AT5G03120",41.947,26.834,29.479,29.11,31.713,25.094,21.517
"AT2G19790",52.008,63.794,68.796,65.069,67.264,58.075,54.886
"AT3G62720",21.869,16.252,16.247,16.462,17.186,20.468,34.079
"AT5G02230",42.186,24.988,24.566,26.343,32.236,35.674,32.306
"AT5G48620",23.169,27.578,29.017,26.749,35.312,36.861,41.114
"AT2G47690",24.487,24.412,24.27,20.114,14.772,11.894,9.289
"AT2G28290",19.917,22.881,22.184,23.265,34.609,31.447,35.185
"AT3G09880",13.366,15.43,15.605,16.747,20.605,24.72,31.492
"AT4G27030",20.644,9.928,7.259,4.877,2.649,2.853,3.218
"AT5G64860",16.829,20.45,23.504,21.645,16.864,10.242,5.624
"AT5G10390",17.909,17.224,14.557,12.785,5.899,4.183,2.381
"AT1G47670",11.243,13.873,14.39,17.757,20.433,23.139,29.987
"AT5G10690",25.82,20.091,17.273,15.06,12.232,9.236,7.261
"AT1G78460",5.486,11.3,15.117,17.767,20.756,19.803,24.708
"AT1G03910",22.16,22.753,25.762,27.637,36.611,36.458,35.141
"AT1G60800",36.495,30.79,29.489,26.652,21.587,20.831,18.483
"AT1G15860",39.089,27.388,29.597,24.818,21.961,21.1,21.391
"AT3G06720",40.231,41.246,43.27,42.45,42.038,47.312,58.678
"AT4G34555",26.486,23.919,20.231,18.532,12.301,11.093,10.529
"AT4G37250",18.233,18.264,19.03,19.332,23.268,28.935,34.725
"AT3G05180",23.364,15.049,11.209,9.018,8.191,5.87,4.71
"AT2G25670",51.347,39.008,40.056,40.17,37.143,33.394,31.438
"AT5G49970",42.063,37.713,35.721,31.512,29.691,26.39,24.03
"AT3G48200",26.284,19.131,16.247,13.859,12.092,8.52,7.988
"AT1G74740",21.297,25.373,25.724,26.376,27.239,34.344,40.2
"AT5G42940",22.706,23.206,23.547,25.84,32.825,34.65,38.338
"AT3G23940",26.605,23.048,20.566,18.897,13.536,10.258,10.229
"AT5G10300",8.364,8.553,9.691,10.861,16.828,20.081,24.548
"AT4G21410",17.221,20.187,20.146,20.454,18.731,21.372,36.233
"AT5G05950",12.113,15.182,16.694,17.495,21.252,26.366,30.042
"AT1G78210",29.748,16.91,16.554,14.398,13.491,10.943,11.435
"AT1G13190",18.715,20.527,21.974,21.636,26.949,29.965,36.699
"AT1G80300",38.335,30.659,31.697,33.278,44.49,47.066,40.15
"AT5G63350",6.098,6.899,7.257,9.415,17.883,21.309,17.873
"AT5G15530",19.743,24.282,28.241,29.572,20.454,15.194,12.419
"AT5G64180",13.629,13.45,15.059,18.791,23.715,27.729,27.858
"AT3G20500",38.866,29.341,28.951,25.517,25.294,20.027,20.649
"AT2G18670",6.183,10.44,11.499,12.765,17.51,21.894,23.64
"AT1G72180",45.37,30.232,29.907,29.526,25.229,29.443,32.073
"AT4G37760",25.941,10.944,10.079,8.125,8.922,8.286,9.27
"AT3G26165",7.115,9.886,10.479,9.76,15.655,18.358,25.307
"AT3G44590",22.782,17.109,16.486,12.858,8.29,6.825,5.309
"AT5G64580",20.876,16.935,12.914,10.023,6.293,4.516,4.481
"AT3G03070",115.448,115.254,122.314,122.66,123.081,116.907,105.099
"AT3G20470",47.537,47.893,55.98,48.414,48.123,49.07,64.46
"AT5G42240",21.971,18.472,16.006,13.438,9.569,6.58,4.599
"AT5G06130",55.997,59.878,62.712,66.145,72.523,62.581,53.4
"AT4G15470",134.327,143.151,146.596,152.906,146.788,152.478,149.127
"AT5G19000",25.406,23.879,27.742,28.667,32.972,38.237,40.414
"AT1G55000",16.002,24.616,26.381,26.892,30.014,31.94,36.145
"AT4G24090",26.634,18.594,18.328,14.288,10.806,9.245,9.271
"AT3G17790",8.021,4.604,5.213,5.199,9.277,14.201,22.072
"AT2G28120",7.344,9.672,10.279,11.938,14.142,19.716,25.349
"AT1G26650",25.618,24.382,24.186,20.916,13.293,13.025,10.567
"AT1G16180",95.245,106.317,113.879,112.889,107.707,107.209,102.2
"AT2G02510",41.078,41.139,37.376,37.319,32.557,28.442,24.575
"AT5G23750",24.785,30.258,32.034,39.761,39.576,42.903,35.838
"AT1G08880",36.522,36.412,36.945,35.312,26.959,24.98,22.236
"AT5G13100",38.7,39.632,43.094,43.962,34.071,31.364,26.671
"AT1G72480",21.292,19.569,18.121,14.561,9.284,7.481,5.276
"AT4G28740",19.558,14.46,11.694,8.668,4.738,3.059,2.707
"AT1G26920",44.816,43.768,47.069,50.588,56.645,57.137,59.086
"AT3G02640",25.886,22.243,21.535,21.452,15.795,11.675,8.456
"AT3G52880",98.876,96.326,92.153,84.689,83.536,83.191,88.82
"AT5G63890",27.488,25.654,23.538,19.997,15.413,12.302,12.183
"AT2G18910",22.892,20.889,18.438,15.3,10.049,8.28,7.107
"AT1G35420",25.34,34.948,39.651,39.895,37.858,34.225,24.922
"AT1G48410",85.329,85.851,75.972,76.577,75.928,79.532,92.287
"AT3G04630",24.47,28.039,25.077,24.029,21.739,16.041,9.703
"AT1G12640",23.819,24.748,28.309,28.268,32.334,38.071,40.079
"AT1G78310",4.61,5.2,5.04,6.363,10.727,14.325,21.434
"AT1G25570",32.737,28.062,25.265,23.617,19.529,17.142,14.825
"AT1G79730",21.248,22.203,21.73,22.879,31.046,34.081,35.468
"AT5G02830",23.712,12.738,10.156,8.087,6.87,5.949,6.088
"AT5G06060",36.703,32.744,32.811,30.425,28.678,23.226,18.259
"AT1G14870",20.005,26.593,25.09,28.206,30.084,26.021,40.477
"AT3G17090",53.425,52.812,63.757,64.04,67.263,66.618,55.727
"AT1G80030",25.933,22.892,19.188,16.111,12.33,10.68,9.447
"AT1G20160",8.029,10.162,13.235,16.663,20.221,22.87,24.311
"AT4G25960",42.172,28.517,28.467,25.617,23.87,23.865,29.172
"AT1G02930",8.509,5.712,5.261,5.445,9.412,6.83,22.984
"AT3G52230",67.87,60.666,63.749,68.302,71.764,65.992,52.6
"AT3G48750",44.785,45.808,47.314,48.924,52.264,55.588,62.466
"AT5G59890",31.419,31.68,33.578,30.293,23.034,20.488,17.838
"AT2G03390",32.091,32.671,28.19,24.962,22.255,18.091,17.068
"AT1G10640",18.792,4.963,3.594,2.848,2.034,1.389,0.686
"AT2G27290",28.849,28.577,25.74,21.606,15.401,14.439,16.214
"AT3G53260",38.602,32.529,28.958,23.617,22.304,23.753,22.008
"AT3G57340",20.881,25.441,29.072,28.123,32.97,34.416,40.015
"AT1G04310",6.136,12.137,15.465,17.678,18.742,21.587,25.295
"AT2G47420",17.626,19.765,22.332,24.938,30.257,28.813,35.397
"AT3G19100",57.558,54.986,57.811,62.276,71.133,69.553,58.982
"AT5G49810",25.755,25.29,23.459,18.797,14.255,13.149,10.4
"AT2G27600",81.16,81.642,79.956,79.174,72.931,68.975,66.367
"AT2G32640",18.697,11.765,9.201,5.742,3.324,2.265,1.114
"AT2G26340",43.182,44.117,41.383,37.328,34.736,29.885,28.561
"AT1G50450",32.186,25.428,20.697,18.721,18.413,15.247,14.222
"AT2G43710",56.547,49.038,45.96,45.561,38.092,38.758,45.998
"AT5G10946",2.996,3.912,5.005,5.398,10.6,14.099,19.761
"AT1G52760",54.245,52.558,51.922,51.929,43.507,47.011,36.876
"AT1G35340",28.427,29.831,26.167,23.77,19.144,16.294,13.495
"AT1G14900",55.95,72.951,68.407,73.983,70.888,73.308,70.721
"AT4G19985",18.838,12.607,10.473,7.212,3.869,2.402,1.604
"AT1G14290",44.377,42.063,45.485,43.221,37.759,34.624,28.196
"AT1G16560",37.282,38.186,38.421,35.926,29.492,26.982,22.837
"AT1G27480",18.029,13.927,10.629,7.608,3.686,2.471,1.458
"AT3G55410",37.574,34.739,33.056,29.71,26.907,22.478,20.953
"AT5G46020",133.145,131.788,136.746,143.37,139.74,124.959,129.692
"AT1G76560",6.102,9.79,10.21,12.25,16.508,19.836,23.8
"AT3G05210",12.417,13.515,14.963,15.855,21.712,25.712,28.052
"AT5G56040",47.003,35.501,34.248,32.995,27.495,29.915,32.352
"AT5G62390",71.031,67.71,63.64,63.483,58.044,54.566,55.4
"AT5G58220",27.031,32.536,38.008,39.137,46.172,40.173,33.064
"AT1G79340",118.818,118.005,129.178,128.621,124.007,126.07,135.857
"AT5G57440",18.645,19.27,18.472,15.059,8.275,7.272,4.466
"AT3G04500",21.797,20.067,22.361,23.164,26.915,31.395,37.366
"AT1G69890",2.93,5.46,7.509,8.779,10.314,12.186,22.242
"AT5G10560",29.609,27.54,25.45,22.719,16.465,15.883,13.971
"AT4G10925",11.588,14.698,17.38,18.839,23.343,26.389,28.574
"AT1G79560",22.091,17.509,13.703,12.037,8.96,5.792,4.945
"AT2G26680",29.748,25.867,25.496,22.964,17.546,14.569,13.526
"AT3G61180",26.97,32.014,34.238,35.303,37.147,41.234,46.139
"AT3G05160",11.412,15.984,18.361,19.544,24.744,28.624,26.862
"AT4G20760",20.509,17.604,14.725,11.412,8.047,5.325,4.172
"AT5G22830",30.385,25.402,22.521,20.267,14.994,14.838,13.852
"AT1G01230",38.471,47.664,46.309,46.96,38.622,36.531,31.399
"AT2G47650",33.942,39.727,42.097,40.791,39.692,31.752,24.944
"AT2G21860",20.014,16.172,15.533,11.947,6.482,4.946,4.208
"AT5G54750",30.586,31.301,32.004,28.582,21.956,19.913,16.686
"AT1G69200",18.869,14.965,13.093,10.672,6.134,3.24,2.393
"AT4G32590",19.897,18.266,15.644,12.887,7.207,5.25,5.108
"AT3G11780",55.144,58.684,62.293,64.802,57.68,66.58,73.349
"AT5G51400",65.441,79.998,80.144,81.721,80.374,70.606,73.617
"AT4G37920",24.093,21.776,17.647,16.683,13.604,8.495,7.78
"AT4G27710",28.34,15.797,14.148,13.365,12.823,9.977,10.627
"AT5G06530",27.584,13.721,11.668,9.739,10.267,11.71,16.13
"AT1G18070",57.761,50.394,49.55,46.871,42.498,40.468,41.193
"AT4G20860",22.812,15.015,13.383,16.358,16.246,13.672,30.372
"AT4G33380",50.566,51.319,52.746,53.211,62.651,63.255,64.301
"AT1G53850",32.039,31.918,29.981,26.479,19.91,18.506,18.769
"AT2G32600",20.777,22.128,21.963,23.463,31.606,32.327,35.966
"AT3G54540",29.421,31.764,34.017,35.251,43.408,42.318,45.044
"AT3G07310",22.668,28.813,28.922,34.704,35.562,39.198,39.43
"AT1G69420",29.181,24.029,20.941,19.698,15.373,12.892,12.212
"AT2G08765",26.116,17.515,18.367,18.795,22.984,28.078,34.339
"AT4G30200",71.249,88.23,84.307,79.044,76.257,74.453,73.225
"AT5G43560",17.884,20.52,20.571,21.537,30.797,30.868,32.658
"AT1G14910",18.078,25.975,27.727,30.645,33.767,34.192,35.906
"AT1G55920",18.18,20.3,21.663,22.225,28.026,30.998,34.802
"AT1G49410",24.005,19.353,20.4,18.602,10.931,10.027,7.899
"AT2G38760",25.687,19.674,17.043,15.82,10.973,10.403,7.877
"AT1G14150",18.864,19.288,15.422,12.932,9.128,6.39,3.297
"AT5G64070",30.364,33.102,34.221,34.626,42.123,42.681,47.034
"AT3G18320",2.887,4.85,6.443,8.304,10.467,16.713,19.489
"AT1G20850",57.216,55.175,56.332,58.214,54.624,59.668,41.23
"AT1G63680",25.629,22.066,20.339,17.211,13.886,10.13,9.298
"AT1G27300",16.718,19.026,21.174,21.736,27.652,30.098,33.289
"AT2G38650",27.907,23.333,22.021,18.624,14.271,12.47,11.524
"AT4G24830",23.934,18.112,16.381,15.122,9.415,8.217,6.948
"AT1G69220",21.962,26.864,29.744,31.301,36.857,37.153,38.643
"AT5G26360",60.589,63.327,63.543,60.097,50.588,48.394,54.433
"AT3G57880",18.872,13.406,13.649,13.477,19.199,22.548,30.128
"AT3G46280",8.601,8.537,6.638,7.545,8.123,9.108,24.204
"AT3G54640",20.643,20.553,18.802,14.878,8.57,7.768,7.139
"AT5G15860",36.046,34.814,32.513,32.091,30.729,25.413,18.413
"AT3G27170",18.929,4.965,4.722,4.243,2.266,1.814,1.097
"AT5G11170",86.731,77.499,77.836,75.507,84.321,87.611,91.722
"AT1G49730",32.457,28.293,27.443,25.235,19.927,16.75,16.669
"AT5G13000",32.283,29.588,25.607,22.362,20.373,16.564,16.552
"AT3G07480",43.983,44.404,51.429,52.142,39.573,38.924,36.332
"AT1G16890",72.988,73.591,81.273,82.772,81.299,86.62,89.469
"AT5G02800",14.996,16.124,16.642,17.993,22.943,23.781,32.239
"AT1G45050",15.537,18.434,19.578,21.948,32.596,28.248,27.058
"AT5G14270",15.854,19.054,21.672,21.587,27.224,28.758,33.46
"AT3G14310",47.627,56.957,52.316,50.764,43.495,44.826,38.63
"AT4G37483",12.157,13.15,14.805,12.989,25.357,23.929,24.508
"AT1G15880",31.858,39.772,44.573,44.973,43.618,47.489,50.983
"AT5G63840",47.918,48.998,45.388,43.325,35.879,36.195,34.492
"AT4G32440",10.849,13.309,15.101,15.098,21.333,25.666,26.042
"AT1G21080",22.613,23.746,24.853,26.818,28.203,31.777,40.337
"AT2G24590",35.724,28.913,28.991,27.499,19.45,19.149,21.512
"AT4G23740",23.355,15.438,13.389,10.948,7.787,6.463,6.385
"AT3G45770",20.95,28.786,32.537,36.081,39.27,35.883,35.066
"AT1G51630",27.488,25.302,24.715,21.093,16.209,14.184,11.776
"AT3G11660",9.262,8.765,10.346,11.893,17.171,23.624,21.474
"AT5G03380",23.159,28.471,30.599,35.882,37.912,38.109,39.526
"AT4G34090",17.62,16.742,13.869,11.122,6.351,4.116,2.497
"AT5G10780",66.484,63.837,62.623,60.639,56.434,50.549,51.937
"AT5G23610",15.048,18.983,20.188,21.134,26.815,28.084,32.609
"AT1G15800",6.569,11.028,12.569,13.675,19.807,23.329,21.093
"AT4G18670",62.543,59.58,58.846,65.922,74.864,71.907,68.228
"AT5G27600",29.973,29.659,25.329,21.522,19.259,15.411,15.771
"AT1G27150",27.763,30.556,34.689,35.275,43.343,43.157,40.303
"AT1G52830",16.788,17.115,22.021,24.413,12.346,11.794,6.943
"AT2G36060",68.445,75.06,81.049,81.341,79.287,82.529,87.554
"AT5G66180",8.837,11.814,12.055,14.239,19.754,21.776,25.32
"AT1G74520",29.304,34.511,35.641,32.623,28.312,24.91,18.219
"AT3G04780",29.742,32.623,30.501,28.479,19.797,19.621,18.339
"AT1G06060",26.721,26.159,29.998,32.221,34.809,39.238,42.103
"AT1G15210",28.328,25.377,22.181,24.203,20.133,16.66,10.198
"AT4G01900",21.648,20.14,18.874,18.599,11.54,8.963,6.401
"AT2G17990",32.684,37.973,44.251,42.216,47.782,50.693,45.174
"AT3G21190",24.004,20.318,19.029,17.224,11.744,9.594,7.699
"AT2G25910",29.442,31.119,35.457,37.038,43.517,45.255,41.273
"AT5G18280",37.871,36.569,34.985,34.378,28.511,24.122,23.102
"AT1G51510",48.2,44.495,43.689,39.354,33.436,33.317,34.281
"AT4G29130",26.034,26.151,24.653,22.16,16.495,14.439,11.236
"AT5G35170",36.897,35.593,32.235,28.105,24.439,23.33,21.919
"AT4G16280",8.769,10.069,11.519,12.03,17.81,21.4,24.343
"AT5G02940",22.231,17.593,13.594,10.902,9.052,6.715,5.365
"AT3G06170",23.342,29.367,30.734,31.157,31.308,36.88,42.566
"AT3G55120",20.66,8.889,7.576,5.394,4.463,3.42,3.654
"AT2G43760",28.273,26.267,26.656,22.982,18.899,15.355,12.672
"AT3G24503",66.738,73.294,76.54,79.894,82.08,84.907,75.099
"AT2G34585",43.184,51.187,54.993,55.376,55.414,55.924,63.287
"AT1G71970",25.728,33.506,32.51,39.659,34.797,44.12,39.838
"AT1G32220",17.312,18.806,15.668,11.354,6.431,4.481,5.236
"AT3G20790",19.142,18.526,16.873,13.992,9.911,6.248,4.075
"AT3G62360",33.093,35.653,32.458,28.893,23.701,21.507,20.764
"AT5G64200",27.407,23.739,24.931,27.402,35.015,37.831,37.434
"AT2G39870",16.244,19.813,19.99,23.117,23.876,28.584,34.157
"AT5G14410",26.903,31.044,33.047,38.282,38.865,43.788,41.293
"AT4G08110",9.709,10.32,12.097,13.594,20.369,22.969,23.573
"AT3G23600",61.076,60.289,62.737,61.013,49.002,51.017,50.435
"AT4G37280",24.387,26.405,27.026,25.862,20.474,14.849,12.012
"AT1G52245",18.055,26.127,29.849,30.66,21.736,20.942,14.547
"AT3G04940",46.774,41.045,40.532,35.992,32.591,32.233,29.989
"AT1G68440",64.212,71.832,76.088,75.924,61.169,66.935,64.212
"AT4G18060",24.341,27.212,25.13,22.868,18.381,14.395,11.117
"AT5G21326",28.327,24.638,26.047,28.014,35.345,36.852,40.123
"AT1G21350",21.939,16.835,13.223,12.233,8.52,6.252,5.089
"AT3G42050",114.955,114.715,111.37,109.953,100.098,101.572,105.767
"AT3G17800",40.35,28.351,28.99,30.626,36.151,36.625,44.189
"AT3G47450",20.681,17.172,14.284,12.212,8.095,5.933,4.495
"AT4G36390",41.323,38.769,35.852,33.105,30.837,27.099,24.912
"AT4G28360",21.84,17.225,15.135,14.046,9.203,6.318,5.577
"AT5G13570",15.19,18.785,20.819,21.56,28.226,28.425,31.654
"AT5G14370",25.228,21.501,19.782,16.99,13.223,10.859,8.718
"AT2G39290",24.748,24.691,20.312,17.179,12.764,11.372,10.953
"AT1G16700",33.859,31.373,30.315,27.785,22.88,19.956,18.431
"AT2G42310",48.45,47.539,52.502,45.478,39.511,40.15,35.436
"AT5G24890",31.99,37.101,38.211,39.539,44.123,46.672,49.169
"AT3G53580",37.228,40.011,37.666,37.09,28.77,26.615,25.841
"AT2G46490",26.235,37.459,41.81,45.387,35.491,36.95,35.309
"AT1G75180",21.877,35.492,38.431,35.308,33.34,38.699,38.868
"AT2G26730",48.6,47.742,49.385,48.07,44.492,42.13,32.454
"AT4G36970",25.374,32.383,32.096,33.01,28.206,24.04,16.447
"AT1G70890",43.959,48.943,56.629,52.885,52.968,52.984,39.644
"ATCG00170",14.458,23.986,24.394,29.795,25.223,16.854,14.73
"AT2G30500",46.115,39.453,40.653,40.299,42.978,34.212,28.037
"AT3G45700",18.471,17.341,14.254,11.745,6.662,5.892,3.156
"AT5G01670",12.394,12.758,11.402,12.78,20.37,21.843,26.511
"AT2G35760",23.011,13.823,14.131,10.867,9.04,6.685,5.197
"AT1G73030",27.069,33.657,35.27,38.163,40.009,40.2,45.959
"AT3G18820",102.823,97.104,99.562,94.468,87.082,89.202,89.082
"AT5G55280",18.786,16.63,15.351,11.874,7.444,4.566,4.094
"AT4G18700",33.288,31.117,30.803,33.634,32.39,36.427,47.923
"AT2G40475",28.724,19.192,21.459,18.648,16.355,14.162,9.78
"AT1G17890",24.561,24.974,23.688,21.215,15.472,12.372,11.067
"AT1G58235",21.32,24.455,26.922,24.684,29.02,30.694,39.627
"AT3G04740",11.105,14.34,15.175,16.689,21.316,22.759,28.516
"AT4G23270",29.14,29.784,31.889,30.854,35.688,38.683,45.575
"AT4G35060",36.405,33.965,33.412,35.73,26.306,27.971,20.213
"AT4G12980",25.697,16.186,15.401,12.889,9.8,10.116,8.089
"AT5G53140",75.118,72.81,71.817,70.883,62.4,60.552,62.623
"AT5G56290",28.023,31.429,33.699,33.678,41.065,41.669,43.718
"AT3G53560",23.262,18.255,17.041,14.405,11.203,8.13,6.466
"AT3G15840",29.34,45.707,43.867,37.888,38.536,31.488,36.782
"AT4G32570",29.532,34.222,30.066,27.529,24.11,20.431,17.123
"ATCG01130",7.204,12.184,13.119,26.176,15.772,13.526,10.797
"AT4G33740",49.177,45.129,47.641,46.726,45.894,41.847,31.548
"AT4G23470",78.551,87.652,91.684,94.63,88.259,83.056,94.406
"AT3G46000",48.059,52.656,55.856,57.152,58.39,63.42,65.298
"AT5G66490",13.5,13.812,16.471,17.057,22.596,25.116,28.834
"AT1G04520",20.352,12.541,12.298,10.505,6.558,5.069,2.501
"AT4G33360",20.419,21.835,20.631,17.297,11.956,9.323,7.328
"AT5G63610",13.464,17.183,17.817,19.276,22.911,26.733,30.511
"AT4G34900",18.115,17.418,15.287,11.424,8.339,4.998,3.359
"AT5G05140",17.335,21.724,23.736,24.77,31.572,31.895,32.767
"AT2G19880",36.891,29.958,30.383,27.471,19.709,21.991,23.183
"AT4G28730",19.096,19.617,16.898,14.428,9.392,6.311,5.581
"AT5G00970",2.482,6.497,8.902,14.151,19.359,15.936,7.843
"AT4G30310",40.916,46.749,51.459,50.712,57.335,50.855,41.221
"AT1G28600",23.315,12.276,10.303,7.31,7.768,6.626,7.228
"AT3G04240",29.614,29.66,29.651,31.358,38.108,39.743,43.927
"AT5G56850",17.59,8.854,6.349,4.655,2.061,1.337,0.696
"AT1G68945",12.883,14.361,14.369,14.295,25.015,25.904,23.889
"AT1G02120",33.656,39.475,42.26,42.066,43.7,48.11,52.025
"AT4G24290",26.261,28.428,29.183,30.987,34.133,38.427,42.676
"AT3G27380",26.694,22.728,22.045,17.615,13.398,11.925,11.96
"AT3G63080",44.071,48.934,50.182,56.291,56.883,60.433,58.054
"AT4G31840",17.702,15.033,14.289,11.303,5.728,4.201,2.78
"AT1G11790",18.741,13.294,10.463,8.245,4.644,3.234,2.615
"AT5G56180",11.494,14.951,17.242,19.585,23.764,27.071,26.229
"AT5G08720",22.376,15.142,13.331,11.29,7.689,6.752,5.43
"AT5G18010",27.459,32.149,36.853,38.57,31.411,31.875,20.868
"AT4G35320",48.677,36.721,39.356,40.881,33.194,35.198,30.806
"AT5G43190",15.102,14.846,14.785,15.718,18.133,22.863,30.476
"AT1G12520",35.412,37.366,42.103,42.305,41.216,49.936,51.159
"AT2G39000",16.073,23.137,24.545,23.13,27.051,29.358,34.98
"AT3G25540",25.093,20.496,18.827,16.948,11.972,10.024,9.34
"AT4G13200",44.823,42.169,43.541,37.819,38.299,31.675,29.427
"AT4G32390",41.326,42.212,42.123,42.186,29.484,31.885,31.831
"AT4G30810",23.182,21.406,20.611,15.876,12.975,10.037,8.193
"AT5G55910",58.239,51.157,50.725,48.24,43.447,49.805,60.641
"AT5G25510",27.242,27.603,25.089,21.693,16.052,14.261,14.856
"AT5G51040",30.489,16.639,15.886,14.404,14.399,14.533,14.791
"AT1G77590",16.962,17.899,16.351,13.174,6.836,5.416,4.348
"AT3G58670",20.864,22.359,23.937,27.728,34.927,32.163,34.502
"AT2G37200",9.625,12.119,14.018,17.562,23.635,22.857,23.608
"AT5G15330",12.913,15.708,16.494,16.204,23.005,24.817,28.909
"AT4G12970",20.233,20.521,18.628,17.855,16.406,10.326,4.736
"AT3G02350",36.959,32.642,31.404,28.668,23.968,22.11,21.534
"AT5G04105",2.247,3.181,2.568,4.034,14.098,16.177,9.711
"AT1G48920",58.823,58.989,49.636,49.492,49.012,43.472,56.203
"AT2G29210",21.257,21.917,22.47,25.24,31.857,31.439,35.97
"ATCG00190",19.876,30.231,30.371,29.883,29.247,20.444,17.162
"AT5G64090",18.313,19.227,19.858,21.485,22.721,27.053,34.907
"AT4G26570",39.724,41.836,40.498,37.085,30.05,28.181,29.385
"AT3G21670",17.88,3.306,3.072,2.085,3.011,1.86,1.626
"AT3G05200",13.21,15.323,18.007,19.654,21.477,24.477,30.587
"AT3G53670",47.14,52.68,52.218,51.715,44.099,41.839,37.572
"AT3G54650",24.767,31.73,33.851,36.681,29.2,24.544,20.176
"AT4G17190",21.398,22.059,21.804,18.648,12.601,10.927,8.068
"AT3G09940",19.894,8.935,6.736,6.815,3.967,3.773,2.826
"AT4G03110",46.902,38.571,35.212,34.722,30.045,30.547,32.262
"AT5G65270",33.445,30.719,28.025,24.87,20.275,19.517,18.73
"AT5G18800",39.542,40.611,43.596,43.436,37.314,31.755,28.221
"AT5G20935",17.13,12.543,11.87,8.224,3.482,2.801,1.776
"AT5G59500",19.599,17.356,13.34,10.619,6.353,5.386,5.373
"AT5G36160",18.207,20.175,22.277,23.111,26.96,29.368,35.057
"AT5G61210",31.634,29.223,29.957,33.335,37.345,41.545,44.15
"AT4G14800",22.87,26.081,25.341,22.804,15.764,13.857,11.797
"AT1G01970",25.22,20.617,18.015,14.498,11.683,10.2,9.689
"AT4G29670",33.982,31.867,29.611,25.909,24.831,18.676,19.767
"AT4G02970",11.299,11.475,14.688,14.855,21.642,23.199,25.547
"AT4G13670",39.784,29.344,28.698,26.46,26.589,24.823,21.041
"AT2G01970",45.667,43.938,42.782,40.681,31.446,32.014,35.526
"AT4G23100",73.718,74.96,76.773,73.035,64.964,61.552,66.298
"AT1G61890",49.894,35.664,35.327,35.971,42.45,38.938,32.682
"AT2G38670",21.686,25.223,24.432,21.713,15.095,12.09,11.378
"AT3G14560",18.277,20.435,24.326,31.095,30.689,33.564,29.018
"AT2G19270",25.383,26.604,29.044,31.554,34.804,38.148,40.761
